http://www.newsreader-project.eu/ontologies/ORG	http://dbpedia.org/ontology/Organisation
http://www.newsreader-project.eu/ontologies/PER	http://dbpedia.org/ontology/Person
http://www.newsreader-project.eu/ontologies/LOC	http://dbpedia.org/ontology/Place
http://www.newsreader-project.eu/ontologies/MISC http://dbpedia.org/ontology/MISC
